67,25,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
68,26,Wanna One(워너원),텐조,텐조,텐조
69,27,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
70,28,젝스키스,타블로,타블로,FUTURE BOUNCE
71,29,젝스키스,강욱진,강욱진,강욱진
72,30,젝스키스,민연재,Q,Q
73,31,젝스키스,타블로,타블로,FUTURE BOUNCE
74,32,젝스키스,iHwak,로빈,로빈
75,33,우원재,우원재,GRAY (그레이),GRAY (그레이)
76,34,젝스키스,iHwak,iHwak,프라임보이(Primeboi)
77,35,젝스키스,타블로,FUTURE BOUNCE,FUTURE BOUNCE
78,36,젝스키스,leon,강욱진,강욱진
79,37,젝스키스,민연재,강욱진,강욱진
80,38,젝스키스,타블로,타블로,FUTURE BOUNCE
81,39,에픽하이 (EPIK HIGH),타블로,타블로,타블로
82,40,Wanna One(워너원),별들의 전쟁,별들의 전쟁,아테나
83,41,아이유(IU),아이유(IU),제휘,제휘
84,42,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
85,43,방탄소년단,Pdogg,Pdogg,
86,44,성시경,심현보,Albi Albertsson,
87,45,아이유(IU),이병우,이병우,정성하
88,46,Wanna One(워너원),후이(펜타곤),Flow Blow,탁(TAK)
89,47,Wanna One(워너원),민연재,Diggy,GRVVITY
90,48,Wanna One(워너원),원택(1 Take),원택(1 Take),원택(1 Take)
91,49,세븐틴,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),BUMZU
92,50,러블리즈,원택(1 Take),원택(1 Take),원택(1 Take)
93,1,나얼,강화성,,
94,2,민서,Postino,나원주,
95,3,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
96,4,Wanna One(워너원),텐조,텐조,우직(Wooziq)
97,5,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
98,6,TWICE(트와이스),전군,블랙아이드필승,Rado
99,7,윤종신,윤종신,Postino,Postino
100,8,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
101,9,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
102,10,뉴이스트 W,키겐,키겐,키겐
103,11,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
104,12,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
105,13,뉴이스트,손주영,손주영,현재욱
106,14,방탄소년단,방시혁,Pdogg,
107,15,"소유(SOYOU), 성시경",13,13,13
108,16,젝스키스,leon,강욱진,강욱진
109,17,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
110,18,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
111,19,젝스키스,leon,Diggy,Diggy
112,20,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
113,21,비투비(BTOB),임현식,임현식,임현식
114,22,Wanna One(워너원),김원,김원,김원
115,23,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
116,24,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
117,25,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
118,26,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
119,27,Wanna One(워너원),텐조,텐조,텐조
120,28,젝스키스,타블로,타블로,FUTURE BOUNCE
121,29,젝스키스,강욱진,강욱진,강욱진
122,30,젝스키스,민연재,Q,Q
123,31,젝스키스,타블로,타블로,FUTURE BOUNCE
124,32,아이유(IU),아이유(IU),제휘,제휘
125,33,젝스키스,iHwak,로빈,로빈
126,34,우원재,우원재,GRAY (그레이),GRAY (그레이)
127,35,방탄소년단,Pdogg,Pdogg,
128,36,젝스키스,iHwak,iHwak,프라임보이(Primeboi)
129,37,젝스키스,타블로,FUTURE BOUNCE,FUTURE BOUNCE
130,38,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
131,39,젝스키스,leon,강욱진,강욱진
132,40,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
133,41,젝스키스,민연재,강욱진,강욱진
134,42,젝스키스,타블로,타블로,FUTURE BOUNCE
135,43,Camila Cabello,,,
136,44,Wanna One(워너원),별들의 전쟁,별들의 전쟁,아테나
137,45,에픽하이 (EPIK HIGH),타블로,타블로,타블로
138,46,방탄소년단,Steve Aoki,Steve Aoki,
139,47,아이유(IU),이병우,이병우,정성하
140,48,Shawn Mendes,,,
141,49,EXID,신사동 호랭이,신사동 호랭이,신사동 호랭이
142,50,성시경,심현보,Albi Albertsson,
143,1,Zion.T,Slom,윤석철,
144,2,나얼,강화성,,
145,3,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
146,4,Wanna One(워너원),텐조,텐조,우직(Wooziq)
147,5,민서,Postino,나원주,
148,6,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
149,7,윤종신,윤종신,Postino,Postino
150,8,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
151,9,TWICE(트와이스),전군,블랙아이드필승,Rado
152,10,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
153,11,뉴이스트 W,키겐,키겐,키겐
154,12,"소유(SOYOU), 성시경",13,13,13
155,13,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
156,14,뉴이스트,손주영,손주영,현재욱
157,15,방탄소년단,방시혁,Pdogg,
158,16,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
159,17,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
160,18,젝스키스,leon,강욱진,강욱진
161,19,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
162,20,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
163,21,젝스키스,leon,Diggy,Diggy
164,22,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
165,23,비투비(BTOB),임현식,임현식,임현식
166,24,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
167,25,Wanna One(워너원),김원,김원,김원
168,26,아이유(IU),아이유(IU),제휘,제휘
169,27,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
170,28,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
171,29,방탄소년단,Pdogg,Pdogg,
172,30,Wanna One(워너원),텐조,텐조,텐조
173,31,젝스키스,타블로,타블로,FUTURE BOUNCE
174,32,우원재,우원재,GRAY (그레이),GRAY (그레이)
175,33,젝스키스,강욱진,강욱진,강욱진
176,34,젝스키스,민연재,Q,Q
177,35,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
178,36,젝스키스,타블로,타블로,FUTURE BOUNCE
179,37,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
180,38,Camila Cabello,,,
181,39,젝스키스,iHwak,로빈,로빈
182,40,젝스키스,타블로,FUTURE BOUNCE,FUTURE BOUNCE
183,41,젝스키스,iHwak,iHwak,프라임보이(Primeboi)
184,42,WINNER,강승윤,강승윤,강욱진
185,43,젝스키스,leon,강욱진,강욱진
186,44,에일리,이미나,로코베리,로코베리
187,45,젝스키스,민연재,강욱진,강욱진
188,46,성시경,심현보,Albi Albertsson,
189,47,Sia,,,
190,48,젝스키스,타블로,타블로,FUTURE BOUNCE
191,49,헤이즈(Heize),헤이즈 (Heize),헤이즈 (Heize),다비(DAVII)
192,50,에픽하이 (EPIK HIGH),타블로,타블로,타블로
193,1,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
194,2,Zion.T,Slom,윤석철,
195,3,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
196,4,나얼,강화성,,
197,5,Wanna One(워너원),텐조,텐조,우직(Wooziq)
198,6,민서,Postino,나원주,
199,7,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
0,8,태민(TAEMIN),태민(TAEMIN),황현(MonoTree),황현(MonoTree)
1,9,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
2,10,윤종신,윤종신,Postino,Postino
3,11,TWICE(트와이스),전군,블랙아이드필승,Rado
4,12,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
5,13,뉴이스트 W,키겐,키겐,키겐
6,14,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
7,15,"소유(SOYOU), 성시경",13,13,13
8,16,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
9,17,뉴이스트,손주영,손주영,현재욱
10,18,방탄소년단,방시혁,Pdogg,
11,19,태연 (TAEYEON),13,13,13
12,20,젝스키스,leon,강욱진,강욱진
13,21,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
14,22,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
15,23,이적,이적,이적,이적
16,24,태민(TAEMIN),정준일,정준일,권영찬
17,25,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
18,26,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
19,27,아이유(IU),아이유(IU),제휘,제휘
20,28,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
21,29,젝스키스,leon,Diggy,Diggy
22,30,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
23,31,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
24,32,비투비(BTOB),임현식,임현식,임현식
25,33,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
26,34,방탄소년단,Pdogg,Pdogg,
27,35,Wanna One(워너원),김원,김원,김원
28,36,Camila Cabello,,,
29,37,젝스키스,타블로,타블로,FUTURE BOUNCE
30,38,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
31,39,WINNER,강승윤,강승윤,강욱진
32,40,우원재,우원재,GRAY (그레이),GRAY (그레이)
33,41,태민(TAEMIN),조윤경,Yumiko Okada,추대관(MonoTree)
34,42,에일리,이미나,로코베리,로코베리
35,43,젝스키스,강욱진,강욱진,강욱진
36,44,젝스키스,민연재,Q,Q
37,45,Wanna One(워너원),텐조,텐조,텐조
38,46,젝스키스,타블로,타블로,FUTURE BOUNCE
39,47,Sia,,,
40,48,젝스키스,iHwak,로빈,로빈
41,49,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
42,50,Ed Sheeran,,,
43,1,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
44,2,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
45,3,Zion.T,Slom,윤석철,
46,4,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
47,5,나얼,강화성,,
48,6,이하이,종현 (JONGHYUN),위프리키,philtre
49,7,민서,Postino,나원주,
50,8,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
51,9,Wanna One(워너원),텐조,텐조,우직(Wooziq)
52,10,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
53,11,윤종신,윤종신,Postino,Postino
54,12,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
55,13,뉴이스트 W,키겐,키겐,키겐
56,14,TWICE(트와이스),전군,블랙아이드필승,Rado
57,15,뉴이스트,손주영,손주영,현재욱
58,16,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
59,17,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
60,18,Ariana Grande,,,
61,19,방탄소년단,방시혁,Pdogg,
62,20,"소유(SOYOU), 성시경",13,13,13
63,21,젝스키스,leon,강욱진,강욱진
64,22,이적,이적,이적,이적
65,23,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
66,24,아이유(IU),아이유(IU),제휘,제휘
67,25,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
68,26,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
69,27,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
70,28,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
71,29,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
72,30,태민(TAEMIN),태민(TAEMIN),황현(MonoTree),황현(MonoTree)
73,31,Sam Smith,,,
74,32,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
75,33,젝스키스,leon,Diggy,Diggy
76,34,박원,박원,박원,권영찬
77,35,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
78,36,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
79,37,WINNER,강승윤,강승윤,강욱진
80,38,비투비(BTOB),임현식,임현식,임현식
81,39,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
82,40,방탄소년단,Pdogg,Pdogg,
83,41,에일리,이미나,로코베리,로코베리
84,42,Camila Cabello,,,
85,43,펀치(Punch),지훈,로코베리,로코베리
86,44,젝스키스,타블로,타블로,FUTURE BOUNCE
87,45,태연 (TAEYEON),13,13,13
88,46,우원재,우원재,GRAY (그레이),GRAY (그레이)
89,47,Ed Sheeran,,,
90,48,젝스키스,강욱진,강욱진,강욱진
91,49,젝스키스,민연재,Q,Q
92,1,DEAN,Deanfluenza,Deanfluenza,Deanfluenza
93,2,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
94,3,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
95,4,Zion.T,Slom,윤석철,
96,5,나얼,강화성,,
97,6,윤종신,윤종신,Postino,Postino
98,7,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
99,8,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
100,9,Wanna One(워너원),텐조,텐조,우직(Wooziq)
101,10,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
102,11,민서,Postino,나원주,
103,12,뉴이스트 W,키겐,키겐,키겐
104,13,TWICE(트와이스),전군,블랙아이드필승,Rado
105,14,뉴이스트,손주영,손주영,현재욱
106,15,EXO,윤사라,신혁,신혁
107,16,박원,박원,박원,권영찬
108,17,방탄소년단,방시혁,Pdogg,
109,18,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
110,19,아이유(IU),아이유(IU),제휘,제휘
111,20,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
112,21,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
113,22,뉴이스트 W,JR (뉴이스트),태봉이,태봉이
114,23,WINNER,강승윤,강승윤,강욱진
115,24,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
116,25,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
117,26,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
118,27,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
119,28,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
120,29,이하이,종현 (JONGHYUN),위프리키,philtre
121,30,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
122,31,젝스키스,leon,강욱진,강욱진
123,32,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
124,33,Sam Smith,,,
125,34,"소유(SOYOU), 성시경",13,13,13
126,35,비투비(BTOB),임현식,임현식,임현식
127,36,방탄소년단,Pdogg,Pdogg,
128,37,이적,이적,이적,이적
129,38,젝스키스,leon,Diggy,Diggy
130,39,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
131,40,Camila Cabello,,,
132,41,펀치(Punch),지훈,로코베리,로코베리
133,42,에일리,이미나,로코베리,로코베리
134,43,태민(TAEMIN),태민(TAEMIN),황현(MonoTree),황현(MonoTree)
135,44,태민(TAEMIN),서지음,Curtis A Richardson,Curtis A Richardson
136,45,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
137,46,EXO,첸(CHEN),Kaelyn Behr,Styalz Fuego
138,47,Ariana Grande,,,
139,48,우원재,우원재,GRAY (그레이),GRAY (그레이)
140,49,Ed Sheeran,,,
141,50,EXO,박지희,Mike Woods,Rice n' Peas
142,1,DEAN,Deanfluenza,Deanfluenza,Deanfluenza
143,2,박효신,김이나,정재일,
144,3,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
145,4,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
146,5,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
147,6,나얼,강화성,,
148,7,Zion.T,Slom,윤석철,
149,8,윤종신,윤종신,Postino,Postino
150,9,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
151,10,TWICE(트와이스),전군,블랙아이드필승,Rado
152,11,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
153,12,Wanna One(워너원),텐조,텐조,우직(Wooziq)
154,13,방탄소년단,방시혁,Pdogg,
155,14,뉴이스트 W,키겐,키겐,키겐
156,15,뉴이스트,손주영,손주영,현재욱
157,16,박원,박원,박원,권영찬
158,17,민서,Postino,나원주,
159,18,아이유(IU),아이유(IU),제휘,제휘
160,19,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
161,20,EXO,윤사라,신혁,신혁
162,21,뉴이스트 W,JR (뉴이스트),태봉이,태봉이
163,22,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
164,23,WINNER,강승윤,강승윤,강욱진
165,24,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
166,25,방탄소년단,Pdogg,Pdogg,
167,26,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
168,27,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
169,28,Camila Cabello,,,
170,29,젝스키스,leon,강욱진,강욱진
171,30,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
172,31,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
173,32,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
174,33,비투비(BTOB),임현식,임현식,임현식
175,34,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
176,35,펀치(Punch),지훈,로코베리,로코베리
177,36,젝스키스,leon,Diggy,Diggy
178,37,에일리,이미나,로코베리,로코베리
179,38,EXO,첸(CHEN),Kaelyn Behr,Styalz Fuego
180,39,이하이,종현 (JONGHYUN),위프리키,philtre
181,40,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
182,41,"소유(SOYOU), 성시경",13,13,13
183,42,Sam Smith,,,
184,43,방탄소년단,방시혁,Pdogg,
185,44,선미,TEDDY,TEDDY,24
186,45,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
187,46,Wanna One(워너원),정호현(e.one),정호현(e.one),정호현(e.one)
188,47,우원재,우원재,GRAY (그레이),GRAY (그레이)
189,48,Ed Sheeran,,,
190,49,이적,이적,이적,이적
191,50,WINNER,강승윤,강승윤,FUTURE BOUNCE
192,1,김동률,김동률,김동률,황성제
193,2,DEAN,Deanfluenza,Deanfluenza,Deanfluenza
194,3,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
195,4,인피니트,BLSSD,BLSSD,BLSSD
196,5,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
197,6,볼빨간사춘기,김지수,김지수,황종하
198,7,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
199,8,김동률,김동률,김동률,정수민
0,9,윤종신,윤종신,Postino,Postino
1,10,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
2,11,나얼,강화성,,
3,12,Zion.T,Slom,윤석철,
4,13,방탄소년단,방시혁,Pdogg,
5,14,뉴이스트 W,키겐,키겐,키겐
6,15,TWICE(트와이스),전군,블랙아이드필승,Rado
7,16,장덕철,덕인,덕인,장중혁
8,17,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
9,18,뉴이스트,손주영,손주영,현재욱
10,19,김동률,김동률,김동률,김건
11,20,Wanna One(워너원),텐조,텐조,우직(Wooziq)
12,21,아이유(IU),아이유(IU),제휘,제휘
13,22,민서,Postino,나원주,
14,23,뉴이스트 W,JR (뉴이스트),태봉이,태봉이
15,24,박효신,김이나,정재일,
16,25,박원,박원,박원,권영찬
17,26,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
18,27,Camila Cabello,,,
19,28,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
20,29,WINNER,강승윤,강승윤,강욱진
21,30,김동률,김동률,김동률,황성제
22,31,EXO,윤사라,신혁,신혁
23,32,방탄소년단,Pdogg,Pdogg,
24,33,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
25,34,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
26,35,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
27,36,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
28,37,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
29,38,젝스키스,leon,강욱진,강욱진
30,39,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
31,40,펀치(Punch),지훈,로코베리,로코베리
32,41,오마이걸(OH MY GIRL),서지음,Steven Lee,Steven Lee
33,42,비투비(BTOB),임현식,임현식,임현식
34,43,이하이,종현 (JONGHYUN),위프리키,philtre
35,44,에일리,이미나,로코베리,로코베리
36,45,김동률,김동률,김동률,고상지
37,46,젝스키스,leon,Diggy,Diggy
38,47,선미,TEDDY,TEDDY,24
39,48,에픽하이 (EPIK HIGH),타블로,타블로,DJ 투컷
40,49,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
41,50,방탄소년단,방시혁,Pdogg,
42,1,김동률,김동률,김동률,황성제
43,2,볼빨간사춘기,김지수,김지수,황종하
44,3,장덕철,덕인,덕인,장중혁
45,4,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
46,5,김동률,김동률,김동률,정수민
47,6,DEAN,Deanfluenza,Deanfluenza,Deanfluenza
48,7,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
49,8,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
50,9,인피니트,BLSSD,BLSSD,BLSSD
51,10,선미,TEDDY,TEDDY,24
52,11,JBJ,이단옆차기,이단옆차기,이단옆차기
53,12,윤종신,윤종신,Postino,Postino
54,13,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
55,14,TWICE(트와이스),전군,블랙아이드필승,Rado
56,15,방탄소년단,방시혁,Pdogg,
57,16,나얼,강화성,,
58,17,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
59,18,뉴이스트 W,키겐,키겐,키겐
60,19,아이유(IU),아이유(IU),제휘,제휘
61,20,뉴이스트,손주영,손주영,현재욱
62,21,Wanna One(워너원),텐조,텐조,우직(Wooziq)
63,22,Zion.T,Slom,윤석철,
64,23,뉴이스트 W,JR (뉴이스트),태봉이,태봉이
65,24,JBJ,Zomay,오브로스,오브로스
66,25,Camila Cabello,,,
67,26,박원,박원,박원,권영찬
68,27,민서,Postino,나원주,
69,28,JBJ,키겐,earattack,earattack
70,29,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
71,30,김동률,김동률,김동률,김건
72,31,JBJ,Zomay,오브로스,오브로스
73,32,WINNER,강승윤,강승윤,강욱진
74,33,JBJ,Brian Kim,Wrabel,이치원(EachONE)
75,34,JBJ,1of1,1of1,프라이머리
76,35,볼빨간사춘기,안지영,안지영,바닐라맨(바닐라 어쿠스틱)
77,36,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
78,37,JBJ,Zomay,오브로스,오브로스
79,38,방탄소년단,Pdogg,Pdogg,
80,39,오마이걸(OH MY GIRL),서지음,Steven Lee,Steven Lee
81,40,Wanna One(워너원),우석(펜타곤),Flow Blow,Flow Blow
82,41,어반 자카파(Urban Zakapa),박용인(어반자카파),박용인(어반자카파),박용인(어반자카파)
83,42,뉴이스트 W,WOOZI(SEVENTEEN),WOOZI(SEVENTEEN),원영헌
84,43,뉴이스트 W,렌 (뉴이스트),BUMZU,Styalz Fuego
85,44,펀치(Punch),지훈,로코베리,로코베리
86,45,뉴이스트 W,JR (뉴이스트),BUMZU,Anchor
87,46,EXO,윤사라,신혁,신혁
88,47,선미,TEDDY,TEDDY,24
89,48,김동률,김동률,김동률,황성제
90,49,박효신,김이나,정재일,
91,50,젝스키스,leon,강욱진,강욱진
92,1,장덕철,덕인,덕인,장중혁
93,2,선미,TEDDY,TEDDY,24
94,3,JBJ,이단옆차기,이단옆차기,이단옆차기
95,4,김동률,김동률,김동률,황성제
96,5,종현 (JONGHYUN),13,종현 (JONGHYUN),
97,6,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
98,7,수지,아르마딜로,아르마딜로,권영찬
99,8,볼빨간사춘기,김지수,김지수,황종하
100,9,문문(MoonMoon),문문(MoonMoon),문문(MoonMoon),문문(MoonMoon)
101,10,DEAN,Deanfluenza,Deanfluenza,Deanfluenza
102,11,TWICE(트와이스),별들의 전쟁,David Amber,David Amber
103,12,JBJ,Zomay,오브로스,오브로스
104,13,JBJ,키겐,earattack,earattack
105,14,JBJ,Zomay,오브로스,오브로스
106,15,종현 (JONGHYUN),종현 (JONGHYUN),Gabriel Stephen,G.Bliz
107,16,인피니트,BLSSD,BLSSD,BLSSD
108,17,JBJ,1of1,1of1,프라이머리
109,18,JBJ,Zomay,오브로스,오브로스
110,19,윤종신,윤종신,Postino,Postino
111,20,김동률,김동률,김동률,정수민
112,21,TWICE(트와이스),전군,블랙아이드필승,Rado
113,22,JBJ,Brian Kim,Wrabel,이치원(EachONE)
114,23,뉴이스트 W,JR (뉴이스트),BUMZU,Royal Dive
115,24,방탄소년단,방시혁,Pdogg,
116,25,종현 (JONGHYUN),IMLAY,종현 (JONGHYUN),
117,26,아이유(IU),아이유(IU),제휘,제휘
118,27,나얼,강화성,,
119,28,뉴이스트 W,키겐,키겐,키겐
120,29,종현 (JONGHYUN),위프리키,종현 (JONGHYUN),
121,30,뉴이스트,손주영,손주영,현재욱
122,31,Camila Cabello,,,
123,32,Red Velvet (레드벨벳),Kenzie,Moonshine,Moonshine
124,33,종현 (JONGHYUN),종현 (JONGHYUN),,
125,34,뉴이스트 W,JR (뉴이스트),태봉이,태봉이
126,35,Zion.T,Slom,윤석철,
127,36,종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN),종현 (JONGHYUN)
128,37,종현 (JONGHYUN),서지음,Christian Fast,Royal Dive
129,38,Wanna One(워너원),텐조,텐조,우직(Wooziq)
130,39,박원,박원,박원,권영찬
131,40,종현 (JONGHYUN),위프리키,종현 (JONGHYUN),
132,41,뉴이스트 W,백호 (뉴이스트),BUMZU,BUMZU
133,42,종현 (JONGHYUN),IMLAY,IMLAY,
134,43,종현 (JONGHYUN),전간디,Chris Wahle,Chris Wahle
135,44,청하,블랙아이드필승,블랙아이드필승,Rado
136,45,종현 (JONGHYUN),IMLAY,종현 (JONGHYUN),
137,46,민서,Postino,나원주,
138,47,종현 (JONGHYUN),,,
139,48,iKON,B.I,B.I,MILLENNIUM
140,49,WINNER,강승윤,강승윤,강욱진
141,50,뉴이스트 W,백호 (뉴이스트),BUMZU,Curtis F
142,1,iKON,B.I,B.I,MILLENNIUM
143,2,Red Velvet (레드벨벳),JQ,유영진,The Stereotypes
144,3,장덕철,덕인,덕인,장중혁
145,4,JBJ,이단옆차기,이단옆차기,이단옆차기
146,5,멜로망스(Melomance),김민석,멜로망스(Melomance),동환
147,6,선미,TEDDY,TEDDY,24
